Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy,UID
535,Taichung,Male,40,7,111756.5,4,1,1,8128.32,1,422
678,Taipei,Female,35,4,0,4,1,1,125518.32,0,423
596,Taipei,Male,39,9,0,4,1,1,48963.59,0,424
648,Taipei,Male,26,9,162923.85,4,1,1,98368.24,0,425
492,Taichung,Male,39,10,124576.65,3,1,1,148584.61,0,426
702,Taipei,Male,45,0,80793.58,4,1,0,27474.81,0,427
486,Taichung,Female,40,9,71340.09,4,1,1,76192.21,0,428
568,Taichung,Male,40,1,99282.63,4,0,1,134600.94,1,429
619,Taichung,Male,57,3,137946.39,4,1,0,72467.99,1,430
724,Taichung,Male,41,2,127892.57,3,0,0,199645.45,0,431
548,Taichung,Female,33,0,101084.36,4,1,1,42749.85,0,432
545,Taichung,Female,37,8,114754.08,4,1,1,136050.44,1,433
683,Taipei,Male,33,8,0,4,0,1,73564.44,0,434
762,Taipei,Female,51,3,99286.98,4,0,0,85578.63,0,435
627,Taichung,Female,30,4,79871.02,3,1,1,129826.89,0,436
516,Taipei,Male,35,10,104088.59,3,0,1,119666,0,437
800,Taipei,Female,38,2,168190.33,3,1,1,68052.08,0,438
464,Taichung,Female,42,3,85679.25,4,1,0,164104.74,0,439
626,Taipei,Female,35,3,0,4,0,1,80190.36,0,440
790,Taipei,Female,31,9,0,3,1,1,84126.75,0,441
534,Taipei,Female,34,7,121551.58,3,1,0,70179,0,442
745,Taipei,Male,46,2,122220.19,4,1,0,118024.1,0,443
553,Tainan,Male,47,3,116528.15,4,0,1,145704.19,1,444
748,Taipei,Female,26,1,77780.29,4,0,0,183049.41,0,445
722,Taipei,Male,37,2,0,4,0,1,120906.83,0,446
501,Taipei,Male,40,4,125832.2,4,1,0,100433.83,0,447
675,Taipei,Female,38,6,68065.8,4,0,1,138777,1,448
778,Tainan,Female,47,6,127299.34,3,1,1,124694.99,0,449
494,Taichung,Female,38,7,174937.64,4,1,1,40084.32,0,450
850,Taipei,Male,40,9,0,3,0,0,119232.33,0,451
592,Tainan,Male,31,7,110071.1,4,0,1,43921.36,0,452
590,Tainan,Female,44,3,139432.37,4,1,1,62222.81,0,453
758,Taipei,Female,39,6,127357.76,4,0,0,56577,0,454
506,Taipei,Male,36,5,0,3,1,1,164253.35,0,455
733,Taipei,Male,33,3,0,4,1,0,7666.73,0,456
711,Taipei,Male,38,3,0,3,1,1,68487.51,0,457
514,Taichung,Male,43,1,95556.31,4,0,0,199273.98,1,458
637,Tainan,Male,37,8,0,4,1,0,186062.36,0,459
468,Taichung,Male,29,1,111681.98,3,1,0,195711.16,0,460
539,Taipei,Male,39,3,0,3,1,1,36692.17,0,461
509,Tainan,Female,25,3,108738.71,3,1,1,106920.57,0,462
662,Taipei,Female,32,4,133950.37,4,1,0,48725.68,1,463
818,Tainan,Male,26,4,0,3,1,0,167036.94,0,464
608,Taipei,Male,33,9,89968.69,4,1,1,68777.26,0,465
850,Tainan,Female,32,9,0,3,1,0,18924.92,0,466
816,Taichung,Female,38,5,130878.75,2,1,1,71905.77,1,467
536,Taipei,Male,35,8,0,3,1,1,64833.28,0,468
753,Taipei,Male,35,3,0,3,1,0,184843.77,0,469
631,Tainan,Male,27,10,134169.62,4,1,0,176730.02,0,470
703,Taipei,Male,37,1,149762.08,4,1,1,20629.4,1,471
774,Taipei,Male,26,2,93844.69,4,1,1,28415.36,0,472
785,Taipei,Male,28,8,0,3,1,1,77231.27,0,473
571,Taipei,Female,33,1,0,3,1,1,102750.7,0,474
621,Taichung,Male,46,6,141078.37,4,0,1,34580.8,1,475
605,Taichung,Female,31,1,117992.59,4,1,0,183598.77,0,476
611,Taipei,Female,40,8,100812.33,3,1,1,147358.27,0,477
569,Taipei,Male,38,7,0,4,1,0,108469.2,0,478
658,Taipei,Male,29,4,80262.6,4,1,0,20612.82,0,479
788,Tainan,Male,34,6,156478.62,4,0,0,181196.76,0,480
525,Taipei,Female,23,5,0,3,1,1,160249.1,0,481
798,Taipei,Male,37,8,0,2,0,1,110783.28,0,482
486,Taichung,Male,37,9,115217.99,3,1,1,144995.33,0,483
615,Tainan,Male,61,9,0,3,1,1,150227.85,1,484
730,Taipei,Female,35,0,155470.55,4,1,0,53718.28,0,485
641,Taipei,Male,37,7,0,3,1,1,75248.3,0,486
542,Taipei,Male,39,3,135096.77,4,1,0,14353.43,1,487
692,Taipei,Male,30,2,0,3,0,0,130486.57,0,488
714,Taichung,Female,55,9,180075.22,4,1,0,100127.71,0,489
591,Tainan,Male,29,1,97541.24,4,1,0,196356.17,0,490
710,Taipei,Female,41,2,156067.05,4,1,0,9983.88,0,491
639,Taipei,Female,38,4,81550.94,3,0,0,118974.77,0,492
531,Taipei,Female,47,6,0,4,0,1,194998.34,1,493
673,Taipei,Female,38,2,170061.92,3,0,1,134901.34,1,494
765,Taichung,Male,36,8,92310.54,3,1,0,72924.56,0,495
622,Taipei,Female,32,6,169089.38,3,1,1,101057.95,0,496
806,Taipei,Male,40,5,80613.93,4,1,0,142838.64,0,497
757,Taichung,Male,26,8,121581.56,3,1,0,127059.04,0,498
570,Taipei,Female,58,8,0,4,0,0,116503.92,1,499
555,Tainan,Male,32,4,0,3,1,0,54405.79,0,500
692,Taipei,Male,54,5,0,3,1,0,88721.84,0,501
774,Taipei,Male,60,5,85891.55,4,1,1,74135.48,1,502
638,Tainan,Male,44,9,77637.35,3,1,0,111346.22,0,503
543,Tainan,Female,41,4,0,4,0,1,194902.16,0,504
584,Taipei,Male,31,5,0,3,1,1,31474.27,0,505
691,Taichung,Male,30,7,116927.89,4,1,1,21198.39,0,506
684,Taichung,Female,40,6,137326.65,4,1,1,186976.6,0,507
733,Taipei,Male,22,5,0,3,1,0,117202.19,0,508
599,Tainan,Female,37,2,0,3,1,0,143739.29,0,509
524,Taichung,Female,31,10,67238.98,3,1,0,161811.23,0,510
632,Taichung,Female,38,6,86569.76,3,1,1,98090.91,0,511
735,Tainan,Male,34,5,0,3,0,1,71095.41,0,512
734,Taipei,Male,34,6,133598.4,4,1,0,13107.24,0,513
605,Taipei,Female,51,3,136188.78,4,1,0,67110.59,1,514
793,Tainan,Male,38,9,0,3,1,1,88225.02,0,515
468,Taipei,Female,56,10,0,2,0,0,62256.87,1,516
779,Taichung,Male,37,7,120092.52,3,1,1,135925.72,0,517
698,Taipei,Male,48,4,101238.24,3,0,0,177815.87,1,518
707,Taipei,Male,58,6,89685.92,4,0,0,126471.13,0,519
850,Taipei,Female,35,1,211774.31,4,1,1,188574.12,1,520
850,Taipei,Male,56,7,131317.48,4,1,0,119175.45,0,521
527,Tainan,Male,37,5,93722.73,3,1,0,139093.73,0,522
696,Taichung,Male,32,8,101160.99,4,1,0,115916.55,0,523
661,Taipei,Male,48,3,120320.54,4,0,1,96463.25,0,524
776,Taipei,Female,31,2,0,3,1,0,112349.51,0,525
701,Taipei,Male,43,2,0,3,1,0,165303.79,0,526
610,Taipei,Male,26,8,0,3,1,1,166031.08,0,527
572,Taichung,Female,48,3,152827.99,4,1,1,38411.79,1,528
673,Taipei,Male,30,1,64097.75,4,1,0,77783.35,0,529
519,Tainan,Female,57,2,119035.35,3,1,0,29871.79,0,530
702,Tainan,Female,26,4,135219.57,4,0,0,59747.63,0,531
729,Taipei,Male,32,6,93694.42,4,1,0,79919.13,0,532
543,Tainan,Male,35,10,59408.63,4,1,1,76773.53,0,533
550,Taipei,Female,40,7,114354.95,4,1,1,54018.93,0,534
608,Taipei,Male,59,1,0,4,1,1,70649.64,1,535
639,Taichung,Male,35,10,128173.9,3,1,1,59093.39,0,536
686,Tainan,Male,34,9,0,3,1,1,127569.8,0,537
564,Taichung,Female,62,5,114931.35,2,0,0,18260.98,1,538
745,Taichung,Female,28,1,111071.36,4,1,1,73275.96,1,539
833,Taipei,Male,37,8,151226.18,3,1,0,136129.49,0,540
622,Taipei,Male,26,9,0,3,1,0,153237.59,0,541
597,Taipei,Female,42,4,64740.12,4,1,0,106841.12,0,542
721,Tainan,Male,51,0,169312.13,4,1,1,109078.35,1,543
504,Taipei,Female,49,7,0,2,0,0,87822.14,1,544
842,Tainan,Female,44,2,112652.08,3,1,1,126644.98,0,545
587,Taipei,Male,38,0,0,3,1,1,47414.15,0,546
479,Taichung,Female,30,7,143964.36,3,1,1,41879.99,0,547
508,Taipei,Male,49,7,122451.46,3,1,0,75808.1,0,548
749,Taipei,Male,24,1,0,2,1,0,47911.03,0,549
721,Taichung,Female,36,3,65253.07,3,1,1,28737.78,0,550
674,Taichung,Male,47,6,106901.94,4,1,0,2079.2,1,551
685,Tainan,Female,25,10,128509.63,4,1,1,121562.33,0,552
417,Taipei,Male,34,7,0,3,1,1,55003.79,0,553
574,Taichung,Male,33,3,129834.67,4,1,1,193131.42,0,554
590,Tainan,Female,51,3,154962.99,2,0,0,191932.27,1,555
587,Taichung,Male,40,5,138241.9,3,1,1,159418.1,0,556
598,Taichung,Male,41,3,91536.93,4,1,1,191468.78,1,557
741,Tainan,Male,53,3,0,3,1,0,38913.68,0,558
850,Tainan,Female,70,5,0,4,1,0,705.18,0,559
584,Taichung,Female,29,7,105204.01,4,0,0,138490.03,0,560
650,Tainan,Male,61,1,152968.73,4,0,0,82970.69,0,561
607,Tainan,Male,36,8,158261.68,4,1,0,76744.72,0,562
509,Taipei,Female,46,1,0,4,1,1,71244.59,1,563
689,Tainan,Female,38,6,121021.05,4,1,0,12182.15,0,564
543,Taipei,Male,36,4,0,3,1,0,141210.5,0,565
438,Tainan,Female,54,2,0,4,0,1,191763.07,1,566
687,Tainan,Female,63,1,137715.66,4,1,0,37938.74,0,567
737,Taichung,Male,31,5,121192.22,3,1,0,74890.58,0,568
761,Taipei,Male,31,7,0,2,1,0,166698.18,0,569
601,Taipei,Male,44,1,100486.18,3,1,0,62678.53,0,570
651,Taipei,Male,45,1,0,4,1,1,67740.08,1,571
745,Taipei,Male,35,9,92566.53,3,1,1,161519.77,0,572
648,Tainan,Female,49,10,0,3,1,0,159835.78,1,573
848,Tainan,Male,40,3,110929.96,4,1,0,30876.84,0,574
546,Taipei,Female,27,8,0,3,1,0,14858.1,0,575
439,Tainan,Female,32,3,138901.61,4,1,1,75685.97,0,576
755,Taipei,Male,30,4,123217.66,3,0,0,144183.1,0,577
593,Taipei,Female,41,6,0,4,1,1,65170.66,0,578
701,Taipei,Male,39,2,0,3,1,0,82526.92,0,579
701,Tainan,Male,36,8,0,3,1,1,169161.46,0,580
607,Tainan,Female,33,2,108431.87,3,0,0,109291.39,1,581
586,Tainan,Female,57,3,0,3,0,0,6057.81,0,582
547,Taichung,Female,30,9,72392.41,4,1,1,77077.14,0,583
647,Taichung,Female,51,1,119741.77,3,0,1,54954.51,1,584
760,Taipei,Female,51,2,100946.71,4,0,1,179614.8,1,585
621,Tainan,Male,53,9,170491.84,4,1,1,35588.07,1,586
725,Taipei,Male,44,5,0,4,1,0,117356.14,0,587
526,Taipei,Male,36,1,0,4,1,1,160696.72,0,588
519,Tainan,Female,47,6,157296.02,3,0,1,147278.43,1,589
713,Taichung,Female,38,7,144606.22,4,1,0,56594.36,1,590
700,Taipei,Male,38,8,134811.3,4,1,1,1299.75,0,591
666,Taipei,Female,34,9,115897.12,4,1,0,25095.03,0,592
630,Tainan,Male,32,4,82034,4,0,1,146326.45,0,593
779,Tainan,Female,26,4,174318.13,3,0,0,38296.21,0,594
611,Taichung,Female,41,2,114206.84,4,1,1,164061.6,0,595
685,Tainan,Male,43,9,0,3,1,1,107811.28,0,596
646,Taichung,Male,39,9,111574.41,4,1,0,30838.51,0,597
683,Taichung,Female,57,5,162448.69,4,0,1,9221.78,1,598
484,Taichung,Female,34,4,148249.54,4,0,0,33738.27,0,599
601,Taipei,Female,43,8,0,2,0,0,110916.15,1,600
762,Tainan,Female,26,7,123709.46,3,1,0,169654.57,0,601
687,Taipei,Female,72,9,0,4,0,0,69829.4,0,602
566,Taipei,Male,30,5,0,4,1,1,54926.51,1,603
702,Taipei,Male,37,10,150525.8,4,1,0,94728.49,0,604
601,Taipei,Male,29,9,0,4,1,0,80393.27,0,605
699,Taipei,Male,53,4,0,3,0,0,111307.98,0,606
584,Taipei,Male,28,10,0,3,1,1,19834.32,0,607
699,Taipei,Male,35,5,0,3,1,0,78397.24,0,608
698,Taichung,Female,51,2,111018.98,4,1,1,86410.28,0,609
495,Taipei,Male,30,10,129755.99,4,0,1,172749.65,0,610
650,Taipei,Female,27,6,0,3,1,1,1002.39,0,611
605,Taipei,Female,64,2,129555.7,4,1,0,13601.79,0,612
667,Tainan,Male,38,1,87202.38,4,1,0,77866.91,0,613
688,Taichung,Male,26,8,146133.39,4,1,0,175296.76,0,614
727,Tainan,Female,31,0,0,4,1,1,121751.04,1,615
754,Tainan,Male,39,6,170184.99,3,1,1,89593.26,0,616
612,Taichung,Female,62,8,140745.33,4,1,1,193437.89,1,617
546,Tainan,Male,42,7,139070.51,4,1,0,86945,0,618
673,Tainan,Female,37,8,0,3,1,0,183318.79,0,619
593,Taipei,Male,35,9,114193.24,4,1,1,71154.1,0,620
656,Tainan,Female,40,10,167878.5,4,0,0,151887.16,0,621
535,Taichung,Female,53,5,141616.55,3,1,0,75888.65,0,622
678,Taichung,Male,36,3,145747.67,3,0,0,89566.74,0,623
477,Tainan,Female,48,2,129120.64,4,0,0,26475.79,0,624
850,Tainan,Male,35,7,110349.82,4,0,1,126355.8,0,625
427,Taipei,Male,29,1,141325.56,4,1,0,93839.3,0,626
752,Taipei,Male,49,2,78653.84,4,1,1,7698.6,0,627
649,Taipei,Male,47,1,0,3,1,0,145593.85,0,628
799,Tainan,Female,28,3,142253.65,4,1,1,45042.56,0,629
589,Taipei,Female,61,1,0,4,1,1,61108.56,1,630
583,Taichung,Female,54,6,115988.86,4,1,1,57553.98,1,631
839,Tainan,Female,33,10,75592.43,4,1,1,62674.42,0,632
540,Taichung,Male,44,3,164113.04,3,1,0,12120.79,0,633
850,Taipei,Male,31,6,67996.23,3,0,1,50129.87,1,634
696,Tainan,Female,51,5,0,3,1,1,55022.43,0,635
660,Tainan,Female,33,1,0,3,0,1,117834.91,0,636
682,Taipei,Male,48,1,138778.15,4,0,0,168840.23,0,637
744,Taipei,Female,43,10,147832.15,4,0,0,24234.11,0,638
785,Taipei,Female,36,4,135438.4,4,0,1,190627.01,0,639
752,Tainan,Male,48,5,116060.08,4,1,1,156618.38,1,640
706,Taipei,Female,29,5,112564.62,4,1,1,42334.38,0,641
583,Taipei,Female,27,1,125406.58,4,1,0,110784.42,0,642
660,Taichung,Female,39,5,135134.99,4,1,1,173683,1,643
819,Taipei,Female,39,9,133102.92,4,1,1,27046.46,1,644
673,Taipei,Female,34,8,42157.08,4,1,1,20598.59,1,645
752,Taipei,Female,30,3,0,3,1,0,104991.28,0,646
578,Taipei,Male,38,7,82259.29,4,1,1,8996.97,0,647
438,Taipei,Female,36,4,0,3,1,1,64420.5,0,648
652,Taipei,Male,38,6,0,3,1,0,145700.22,0,649
629,Taipei,Female,49,4,0,3,1,0,196335.48,0,650
720,Taipei,Male,52,7,0,4,1,0,14781.12,0,651
668,Taipei,Male,42,3,150461.07,4,1,1,108139.23,0,652
459,Taichung,Male,48,4,133994.52,4,1,0,19287.06,1,653
729,Tainan,Male,31,8,164870.81,3,1,0,9567.39,0,654
498,Taichung,Male,25,8,121702.73,4,1,0,132210.49,0,655
549,Tainan,Male,25,6,193858.2,4,0,0,21600.11,0,656
601,Taichung,Female,54,1,131039.97,3,1,0,199661.5,0,657
544,Taipei,Male,64,9,113829.45,4,1,0,124341.49,0,658
751,Taipei,Female,30,6,0,3,1,1,15766.1,0,659
632,Taichung,Female,41,3,81877.38,4,1,0,33642.21,0,660
694,Tainan,Male,57,8,116326.07,4,1,0,117704.65,0,661
678,Taipei,Male,31,2,0,3,1,0,58803.28,0,662
695,Taipei,Male,46,4,0,3,1,0,137537.22,0,663
661,Taipei,Female,41,1,0,3,0,0,131300.68,0,664
661,Taipei,Male,33,9,0,3,1,0,84174.81,0,665
559,Taipei,Female,31,3,127070.73,4,0,0,160941.78,0,666
503,Taipei,Male,29,3,0,3,1,0,143954.99,0,667
695,Tainan,Male,46,3,122549.64,4,1,0,56297.85,0,668
640,Taipei,Female,42,5,176099.13,4,1,0,8404.73,0,669
624,Taichung,Female,48,3,122388.38,3,0,1,30020.09,0,670
667,Taipei,Male,42,9,0,3,0,0,58137.42,0,671
642,Taipei,Male,26,0,0,4,0,1,47472.68,0,672
640,Tainan,Female,32,6,118879.35,3,1,0,19131.71,0,673
529,Tainan,Male,35,5,0,3,1,0,187288.5,0,674
563,Taipei,Female,39,5,0,3,1,0,17603.81,0,675
593,Tainan,Female,38,4,88736.44,3,1,1,67020.03,0,676
739,Taichung,Male,45,7,102703.62,4,0,0,147802.94,1,677
788,Tainan,Female,70,1,0,3,1,0,41610.62,0,678
684,Tainan,Female,38,3,0,3,1,1,44255.65,0,679
482,Taipei,Male,55,5,97318.25,4,0,0,78416.14,0,680
591,Tainan,Male,58,5,128468.69,4,0,0,137254.55,0,681
651,Taichung,Female,41,4,133432.59,4,0,0,151303.48,0,682
749,Taichung,Female,40,8,141782.57,3,0,1,86333.63,0,683
583,Taipei,Male,24,9,135125.28,4,0,1,89801.9,0,684
661,Tainan,Male,42,2,178820.91,4,0,1,29358.57,1,685
715,Taipei,Female,31,2,112212.14,3,1,0,181600.72,0,686
769,Taichung,Female,45,5,126674.81,4,1,1,124118.71,1,687
625,Taipei,Female,51,7,136294.97,4,1,1,38867.46,1,688
641,Taipei,Female,36,5,66392.64,4,1,1,31106.67,0,689
716,Taichung,Male,27,1,122552.34,3,1,1,67611.36,0,690
767,Taipei,Male,43,1,76408.85,3,1,1,77837.63,0,691
745,Taichung,Male,36,8,145071.24,4,0,1,6078.46,0,692
589,Taipei,Male,34,6,0,3,1,0,177896.92,0,693
796,Taipei,Female,45,2,109730.22,4,1,0,123882.73,0,694
664,Taipei,Male,57,6,0,3,1,0,15304.08,0,695
445,Tainan,Male,62,1,64119.38,4,1,0,76569.64,1,696
543,Taichung,Female,57,1,106138.33,3,1,0,120657.32,1,697
746,Tainan,Male,36,2,0,3,1,0,16436.56,0,698
742,Taichung,Male,33,0,181656.51,4,1,0,107667.91,0,699
750,Taipei,Female,32,5,0,3,1,1,95611.47,0,700
669,Taipei,Male,30,7,95128.86,4,0,1,19799.26,0,701
594,Tainan,Female,49,2,126615.94,3,0,0,123214.74,0,702
574,Tainan,Male,36,1,0,3,0,0,71709.12,0,703
659,Taichung,Male,36,2,76190.48,3,1,0,149066.14,0,704
750,Taichung,Male,40,5,168286.81,2,1,1,20451.99,1,705
626,Taichung,Male,35,4,88109.81,4,1,0,32825.5,0,706
620,Taipei,Male,42,4,0,3,1,1,6232.31,0,707
580,Taipei,Female,35,8,0,3,0,0,10357.03,0,708
686,Taipei,Female,34,3,123971.51,3,1,1,147794.63,0,709
540,Taipei,Male,48,0,148116.48,4,0,1,116973.48,0,710
634,Taichung,Male,35,6,116269.01,4,1,1,129964.94,0,711
632,Tainan,Male,38,1,120599.21,4,1,1,92816.86,0,712
501,Taipei,Female,41,3,144260.5,4,1,1,172114.67,0,713
650,Tainan,Female,25,3,86605.5,2,1,1,16649.31,1,714
786,Taipei,Male,34,9,0,3,1,1,144517.19,0,715
554,Taichung,Female,37,4,58629.97,4,0,1,182038.6,0,716
701,Tainan,Female,42,5,0,3,0,1,24210.56,0,717
474,Taipei,Male,45,10,0,3,0,1,172175.9,0,718
621,Taipei,Female,43,5,0,4,1,0,47578.45,0,719
672,Tainan,Female,56,2,209767.31,3,1,0,150694.42,1,720
459,Tainan,Female,42,6,129634.25,3,1,0,177683.02,1,721
669,Taipei,Male,23,1,0,3,0,1,66088.83,0,722
776,Taipei,Female,38,2,169824.46,4,1,1,169291.7,0,723
694,Taipei,Male,36,3,97530.25,4,1,0,117140.41,0,724
787,Taipei,Female,42,10,145988.65,3,1,0,79510.37,0,725
580,Taipei,Male,37,9,0,3,0,0,77108.66,0,726
711,Taipei,Female,25,7,0,2,1,0,9679.28,0,727
673,Taipei,Female,40,5,137494.28,4,1,1,81753.92,0,728
499,Taipei,Female,57,1,0,4,0,1,131372.38,1,729
591,Taipei,Male,24,6,147360,4,1,0,25310.82,0,730
769,Taipei,Female,25,10,0,3,0,1,187925.75,0,731
657,Tainan,Male,31,3,125167.02,4,0,1,98820.39,0,732
738,Taichung,Male,43,9,121152.05,3,1,1,64166.7,1,733
545,Taichung,Female,60,7,128981.07,4,0,0,176924.21,1,734
497,Taipei,Male,47,6,0,4,1,0,90055.08,0,735
816,Tainan,Male,67,6,151858.98,4,1,0,72814.31,0,736
525,Taipei,Male,36,2,114628.4,4,0,0,168290.06,0,737
725,Taipei,Male,46,6,0,3,1,1,161767.38,0,738
692,Taipei,Female,28,8,95059.02,3,1,1,44420.18,0,739
618,Taipei,Female,24,7,128736.39,4,0,0,37147.61,0,740
546,Taipei,Male,24,8,156325.38,4,1,0,125381.02,0,741
635,Taipei,Male,29,7,105405.97,4,1,0,149853.89,0,742
611,Taipei,Female,49,2,88915.37,2,0,1,161435.02,1,743
650,Taipei,Male,60,8,0,3,1,0,102925.76,0,744
606,Taipei,Male,40,5,0,3,1,0,70899.27,0,745
844,Taipei,Male,18,2,160980.03,4,0,1,145936.28,0,746
450,Tainan,Female,46,5,177619.71,4,1,1,54227.06,0,747
727,Tainan,Male,38,2,62276.99,4,1,0,59280.79,0,748
460,Taichung,Male,46,4,127559.97,3,1,0,126952.5,0,749
649,Taipei,Male,41,0,0,3,0,0,130567.02,0,750
758,Taichung,Female,47,9,95523.16,4,1,1,73294.48,0,751
490,Taipei,Female,35,7,107749.03,4,1,0,3937.37,0,752
815,Taichung,Male,37,2,110777.26,3,1,1,2383.59,0,753
838,Tainan,Female,39,5,166733.92,3,1,1,14279.44,0,754
803,Taipei,Male,31,9,157120.86,3,1,1,141300.53,0,755
664,Taichung,Female,36,2,127160.78,3,1,1,78140.75,0,756
736,Tainan,Female,28,2,0,3,1,0,117431.1,0,757
633,Taipei,Female,37,9,156091.97,4,1,1,72008.61,0,758
664,Taipei,Male,58,5,98668.18,4,1,0,60887.58,0,759
600,Taipei,Female,43,5,134022.06,4,1,1,194764.83,0,760
693,Taipei,Female,35,5,124151.09,4,1,1,88705.14,1,761
663,Taichung,Female,36,6,77253.5,4,0,1,35817.97,1,762
742,Taichung,Female,21,1,114292.48,4,1,1,31520.4,0,763
710,Taichung,Male,43,2,140080.32,2,1,0,157908.19,1,764
710,Tainan,Female,27,2,135277.96,4,1,1,142200.15,0,765
700,Taipei,Female,82,2,0,3,0,0,182055.36,0,766
720,Taichung,Male,60,9,115920.62,3,0,1,157552.08,1,767
684,Tainan,Male,41,2,119782.72,3,0,1,120284.67,0,768
531,Taipei,Female,63,1,114715.71,4,0,0,24506.95,1,769
742,Taichung,Female,36,2,129748.54,3,0,1,47271.61,1,770
717,Taipei,Male,31,4,129722.57,4,0,1,41176.6,0,771
589,Taipei,Male,32,2,0,3,0,0,9468.64,0,772
767,Taipei,Male,36,3,139180.2,4,0,1,123880.19,0,773
636,Taichung,Male,49,6,113599.74,3,1,1,158887.09,1,774
648,Taipei,Male,33,7,134944,4,1,0,117036.38,0,775
622,Taichung,Female,58,7,116922.25,4,1,1,120415.61,1,776
692,Tainan,Male,28,9,118945.09,4,0,1,16064.25,1,777
754,Taipei,Male,28,8,0,3,1,0,52615.62,0,778
679,Tainan,Female,35,8,119182.73,4,0,1,121210.09,0,779
639,Taipei,Male,27,8,0,3,1,1,192247.35,0,780
774,Taipei,Female,28,1,71264.02,3,0,0,68759.57,0,781
517,Taipei,Male,41,2,0,3,0,0,75937.47,0,782
571,Taipei,Female,35,8,0,3,0,1,84569.13,0,783
747,Taichung,Male,58,7,116313.57,4,1,0,190696.35,1,784
792,Tainan,Male,36,5,92140.15,4,0,0,67468.67,0,785
688,Taipei,Male,26,1,0,3,1,0,104435.94,0,786
714,Taichung,Male,42,2,177640.09,4,0,0,47166.55,0,787
562,Tainan,Female,35,0,0,3,1,1,119899.52,0,788
704,Tainan,Male,48,8,167997.6,4,1,0,173498.45,0,789
698,Taipei,Male,36,2,82275.35,3,1,0,93249.26,0,790
611,Taipei,Male,49,3,0,3,1,0,142917.54,0,791
850,Taichung,Female,48,6,111962.99,4,1,1,111755.8,0,792
743,Taichung,Female,34,1,131736.88,4,1,0,108543.21,0,793
654,Taipei,Male,29,1,0,4,1,1,180345.44,0,794
761,Taichung,Male,36,8,108239.11,3,0,1,99444.02,0,795
702,Taipei,Female,46,9,98444.19,4,0,0,109563.28,0,796
488,Taichung,Male,32,3,114540.38,4,1,1,92568.07,0,797
683,Taipei,Female,35,6,187530.66,3,1,0,37976.36,0,798
601,Taichung,Female,42,9,133636.16,4,0,0,103315.74,0,799
605,Taipei,Male,52,7,0,3,1,0,173952.5,0,800
671,Taichung,Female,44,0,84745.03,3,0,0,34673.98,0,801
614,Taichung,Female,31,7,120599.38,3,1,0,46163.44,0,802
511,Tainan,Female,29,9,0,3,0,0,140676.98,0,803
850,Taipei,Male,39,4,127771.35,3,0,0,151738.54,0,804
790,Tainan,Female,46,9,0,4,0,1,14679.81,1,805
793,Taipei,Female,33,0,0,4,0,1,175544.02,0,806
628,Taipei,Male,69,5,0,3,1,0,181964.6,0,807
598,Taichung,Male,53,10,167772.96,4,1,0,136886.86,0,808
657,Taipei,Female,37,6,95845.6,4,1,1,122218.23,0,809
618,Taipei,Female,35,10,0,3,1,1,180439.75,0,810
681,Tainan,Male,65,7,134714.7,3,0,0,190419.81,0,811
516,Tainan,Female,33,3,0,3,1,0,58685.59,0,812
421,Taichung,Male,28,8,122384.22,2,1,0,89017.38,1,813
700,Taipei,Female,26,2,0,3,0,1,50051.42,0,814
745,Taipei,Male,25,5,157993.15,3,1,1,146041.45,0,815
696,Taipei,Male,29,8,0,3,1,1,191166.09,0,816
580,Taichung,Female,42,2,123331.36,4,0,1,103516.08,1,817
497,Tainan,Male,27,9,75263.16,4,1,0,164825.04,0,818
720,Taipei,Female,43,6,137824.03,3,1,1,172557.77,0,819
659,Taichung,Male,36,4,132578.92,3,1,1,84320.94,0,820
841,Taipei,Female,36,5,156021.31,4,0,1,122662.98,0,821
642,Tainan,Male,34,8,0,4,1,1,72085.1,0,822
732,Tainan,Female,69,9,137453.43,4,0,0,110932.24,1,823
600,Tainan,Male,36,4,0,3,1,1,143635.36,0,824
464,Taichung,Male,33,8,164284.72,3,1,0,3710.34,0,825
680,Taipei,Female,47,5,0,3,1,0,179843.33,0,826
758,Tainan,Male,56,1,0,3,1,0,10643.38,0,827
630,Taichung,Female,31,2,112373.49,3,1,0,131167.98,0,828
577,Taipei,Female,39,10,0,3,1,1,10553.31,0,829
684,Taipei,Female,34,6,0,3,1,0,130928.22,0,830
708,Tainan,Female,41,5,0,4,0,0,157003.99,0,831
732,Taichung,Female,29,1,154333.82,4,1,0,138527.56,0,832
634,Taichung,Male,37,3,111432.77,3,1,0,167032.49,0,833
633,Taipei,Female,30,6,0,3,0,1,41642.29,0,834
559,Taipei,Male,34,2,137390.11,3,1,1,9677,0,835
694,Tainan,Female,37,3,0,3,1,0,147012.22,0,836
686,Taichung,Female,56,5,111642.08,4,1,0,80553.87,0,837
553,Tainan,Female,48,3,0,4,0,0,30730.95,1,838
507,Taipei,Male,36,4,83543.37,4,0,1,140134.43,0,839
732,Taichung,Male,50,6,145338.76,4,0,1,91936.1,1,840
818,Taipei,Female,31,1,186796.37,4,0,1,178252.63,0,841
660,Taichung,Male,35,8,58641.43,4,0,0,198674.08,0,842
773,Tainan,Female,41,5,0,4,1,1,28266.9,1,843
640,Taipei,Male,44,3,137148.68,4,1,1,92381.01,0,844
