Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
494,Taichung,Female,38,7,174937.64,1,1,1,40084.32,0
850,Taipei,Male,40,9,0,2,0,0,119232.33,0
592,Tainan,Male,31,7,110071.1,1,0,1,43921.36,0
590,Tainan,Female,44,3,139432.37,1,1,1,62222.81,0
758,Taipei,Female,39,6,127357.76,1,0,0,56577,0
506,Taipei,Male,36,5,0,2,1,1,164253.35,0
733,Taipei,Male,33,3,0,1,1,0,7666.73,0
711,Taipei,Male,38,3,0,2,1,1,68487.51,0
514,Taichung,Male,43,1,95556.31,1,0,0,199273.98,1
637,Tainan,Male,37,8,0,1,1,0,186062.36,0
468,Taichung,Male,29,1,111681.98,2,1,0,195711.16,0
539,Taipei,Male,39,3,0,2,1,1,36692.17,0
509,Tainan,Female,25,3,108738.71,2,1,1,106920.57,0
662,Taipei,Female,32,4,133950.37,1,1,0,48725.68,1
818,Tainan,Male,26,4,0,2,1,0,167036.94,0
608,Taipei,Male,33,9,89968.69,1,1,1,68777.26,0
850,Tainan,Female,32,9,0,2,1,0,18924.92,0
816,Taichung,Female,38,5,130878.75,3,1,1,71905.77,1
536,Taipei,Male,35,8,0,2,1,1,64833.28,0
753,Taipei,Male,35,3,0,2,1,0,184843.77,0
631,Tainan,Male,27,10,134169.62,1,1,0,176730.02,0
703,Taipei,Male,37,1,149762.08,1,1,1,20629.4,1
774,Taipei,Male,26,2,93844.69,1,1,1,28415.36,0
785,Taipei,Male,28,8,0,2,1,1,77231.27,0
571,Taipei,Female,33,1,0,2,1,1,102750.7,0
621,Taichung,Male,46,6,141078.37,1,0,1,34580.8,1
605,Taichung,Female,31,1,117992.59,1,1,0,183598.77,0
611,Taipei,Female,40,8,100812.33,2,1,1,147358.27,0
569,Taipei,Male,38,7,0,1,1,0,108469.2,0
658,Taipei,Male,29,4,80262.6,1,1,0,20612.82,0
788,Tainan,Male,34,6,156478.62,1,0,0,181196.76,0
525,Taipei,Female,23,5,0,2,1,1,160249.1,0
798,Taipei,Male,37,8,0,3,0,1,110783.28,0
486,Taichung,Male,37,9,115217.99,2,1,1,144995.33,0
615,Tainan,Male,61,9,0,2,1,1,150227.85,1
730,Taipei,Female,35,0,155470.55,1,1,0,53718.28,0
641,Taipei,Male,37,7,0,2,1,1,75248.3,0
542,Taipei,Male,39,3,135096.77,1,1,0,14353.43,1
692,Taipei,Male,30,2,0,2,0,0,130486.57,0
714,Taichung,Female,55,9,180075.22,1,1,0,100127.71,0
591,Tainan,Male,29,1,97541.24,1,1,0,196356.17,0
710,Taipei,Female,41,2,156067.05,1,1,0,9983.88,0
639,Taipei,Female,38,4,81550.94,2,0,0,118974.77,0
531,Taipei,Female,47,6,0,1,0,1,194998.34,1
673,Taipei,Female,38,2,170061.92,2,0,1,134901.34,1
765,Taichung,Male,36,8,92310.54,2,1,0,72924.56,0
622,Taipei,Female,32,6,169089.38,2,1,1,101057.95,0
806,Taipei,Male,40,5,80613.93,1,1,0,142838.64,0
757,Taichung,Male,26,8,121581.56,2,1,0,127059.04,0
570,Taipei,Female,58,8,0,1,0,0,116503.92,1
555,Tainan,Male,32,4,0,2,1,0,54405.79,0
692,Taipei,Male,54,5,0,2,1,0,88721.84,0
774,Taipei,Male,60,5,85891.55,1,1,1,74135.48,1
638,Tainan,Male,44,9,77637.35,2,1,0,111346.22,0
543,Tainan,Female,41,4,0,1,0,1,194902.16,0
584,Taipei,Male,31,5,0,2,1,1,31474.27,0
691,Taichung,Male,30,7,116927.89,1,1,1,21198.39,0
684,Taichung,Female,40,6,137326.65,1,1,1,186976.6,0
733,Taipei,Male,22,5,0,2,1,0,117202.19,0
599,Tainan,Female,37,2,0,2,1,0,143739.29,0
524,Taichung,Female,31,10,67238.98,2,1,0,161811.23,0
632,Taichung,Female,38,6,86569.76,2,1,1,98090.91,0
735,Tainan,Male,34,5,0,2,0,1,71095.41,0
734,Taipei,Male,34,6,133598.4,1,1,0,13107.24,0
605,Taipei,Female,51,3,136188.78,1,1,0,67110.59,1
793,Tainan,Male,38,9,0,2,1,1,88225.02,0
468,Taipei,Female,56,10,0,3,0,0,62256.87,1
779,Taichung,Male,37,7,120092.52,2,1,1,135925.72,0
698,Taipei,Male,48,4,101238.24,2,0,0,177815.87,1
707,Taipei,Male,58,6,89685.92,1,0,0,126471.13,0
850,Taipei,Female,35,1,211774.31,1,1,1,188574.12,1
850,Taipei,Male,56,7,131317.48,1,1,0,119175.45,0
527,Tainan,Male,37,5,93722.73,2,1,0,139093.73,0
696,Taichung,Male,32,8,101160.99,1,1,0,115916.55,0
661,Taipei,Male,48,3,120320.54,1,0,1,96463.25,0
776,Taipei,Female,31,2,0,2,1,0,112349.51,0
701,Taipei,Male,43,2,0,2,1,0,165303.79,0
610,Taipei,Male,26,8,0,2,1,1,166031.08,0
572,Taichung,Female,48,3,152827.99,1,1,1,38411.79,1
673,Taipei,Male,30,1,64097.75,1,1,0,77783.35,0
519,Tainan,Female,57,2,119035.35,2,1,0,29871.79,0
702,Tainan,Female,26,4,135219.57,1,0,0,59747.63,0
729,Taipei,Male,32,6,93694.42,1,1,0,79919.13,0
543,Tainan,Male,35,10,59408.63,1,1,1,76773.53,0
550,Taipei,Female,40,7,114354.95,1,1,1,54018.93,0
608,Taipei,Male,59,1,0,1,1,1,70649.64,1
639,Taichung,Male,35,10,128173.9,2,1,1,59093.39,0
686,Tainan,Male,34,9,0,2,1,1,127569.8,0
564,Taichung,Female,62,5,114931.35,3,0,0,18260.98,1
745,Taichung,Female,28,1,111071.36,1,1,1,73275.96,1
833,Taipei,Male,37,8,151226.18,2,1,0,136129.49,0
622,Taipei,Male,26,9,0,2,1,0,153237.59,0
597,Taipei,Female,42,4,64740.12,1,1,0,106841.12,0
721,Tainan,Male,51,0,169312.13,1,1,1,109078.35,1
504,Taipei,Female,49,7,0,3,0,0,87822.14,1
842,Tainan,Female,44,2,112652.08,2,1,1,126644.98,0
587,Taipei,Male,38,0,0,2,1,1,47414.15,0
479,Taichung,Female,30,7,143964.36,2,1,1,41879.99,0
508,Taipei,Male,49,7,122451.46,2,1,0,75808.1,0
749,Taipei,Male,24,1,0,3,1,0,47911.03,0
721,Taichung,Female,36,3,65253.07,2,1,1,28737.78,0
674,Taichung,Male,47,6,106901.94,1,1,0,2079.2,1
685,Tainan,Female,25,10,128509.63,1,1,1,121562.33,0
417,Taipei,Male,34,7,0,2,1,1,55003.79,0
574,Taichung,Male,33,3,129834.67,1,1,1,193131.42,0
590,Tainan,Female,51,3,154962.99,3,0,0,191932.27,1
587,Taichung,Male,40,5,138241.9,2,1,1,159418.1,0
598,Taichung,Male,41,3,91536.93,1,1,1,191468.78,1
741,Tainan,Male,53,3,0,2,1,0,38913.68,0
850,Tainan,Female,70,5,0,1,1,0,705.18,0
584,Taichung,Female,29,7,105204.01,1,0,0,138490.03,0
650,Tainan,Male,61,1,152968.73,1,0,0,82970.69,0
607,Tainan,Male,36,8,158261.68,1,1,0,76744.72,0
509,Taipei,Female,46,1,0,1,1,1,71244.59,1
689,Tainan,Female,38,6,121021.05,1,1,0,12182.15,0
543,Taipei,Male,36,4,0,2,1,0,141210.5,0
438,Tainan,Female,54,2,0,1,0,1,191763.07,1
687,Tainan,Female,63,1,137715.66,1,1,0,37938.74,0
737,Taichung,Male,31,5,121192.22,2,1,0,74890.58,0
761,Taipei,Male,31,7,0,3,1,0,166698.18,0
601,Taipei,Male,44,1,100486.18,2,1,0,62678.53,0
651,Taipei,Male,45,1,0,1,1,1,67740.08,1
745,Taipei,Male,35,9,92566.53,2,1,1,161519.77,0
648,Tainan,Female,49,10,0,2,1,0,159835.78,1
848,Tainan,Male,40,3,110929.96,1,1,0,30876.84,0
546,Taipei,Female,27,8,0,2,1,0,14858.1,0
439,Tainan,Female,32,3,138901.61,1,1,1,75685.97,0
755,Taipei,Male,30,4,123217.66,2,0,0,144183.1,0
593,Taipei,Female,41,6,0,1,1,1,65170.66,0
701,Taipei,Male,39,2,0,2,1,0,82526.92,0
701,Tainan,Male,36,8,0,2,1,1,169161.46,0
607,Tainan,Female,33,2,108431.87,2,0,0,109291.39,1
586,Tainan,Female,57,3,0,2,0,0,6057.81,0
547,Taichung,Female,30,9,72392.41,1,1,1,77077.14,0
647,Taichung,Female,51,1,119741.77,2,0,1,54954.51,1
760,Taipei,Female,51,2,100946.71,1,0,1,179614.8,1
621,Tainan,Male,53,9,170491.84,1,1,1,35588.07,1
725,Taipei,Male,44,5,0,1,1,0,117356.14,0
526,Taipei,Male,36,1,0,1,1,1,160696.72,0
519,Tainan,Female,47,6,157296.02,2,0,1,147278.43,1
713,Taichung,Female,38,7,144606.22,1,1,0,56594.36,1
700,Taipei,Male,38,8,134811.3,1,1,1,1299.75,0
666,Taipei,Female,34,9,115897.12,1,1,0,25095.03,0
630,Tainan,Male,32,4,82034,1,0,1,146326.45,0
779,Tainan,Female,26,4,174318.13,2,0,0,38296.21,0
611,Taichung,Female,41,2,114206.84,1,1,1,164061.6,0
685,Tainan,Male,43,9,0,2,1,1,107811.28,0
646,Taichung,Male,39,9,111574.41,1,1,0,30838.51,0
683,Taichung,Female,57,5,162448.69,1,0,1,9221.78,1
484,Taichung,Female,34,4,148249.54,1,0,0,33738.27,0
601,Taipei,Female,43,8,0,3,0,0,110916.15,1
762,Tainan,Female,26,7,123709.46,2,1,0,169654.57,0
687,Taipei,Female,72,9,0,1,0,0,69829.4,0
566,Taipei,Male,30,5,0,1,1,1,54926.51,1
702,Taipei,Male,37,10,150525.8,1,1,0,94728.49,0
601,Taipei,Male,29,9,0,1,1,0,80393.27,0
699,Taipei,Male,53,4,0,2,0,0,111307.98,0
584,Taipei,Male,28,10,0,2,1,1,19834.32,0
699,Taipei,Male,35,5,0,2,1,0,78397.24,0
698,Taichung,Female,51,2,111018.98,1,1,1,86410.28,0
495,Taipei,Male,30,10,129755.99,1,0,1,172749.65,0
650,Taipei,Female,27,6,0,2,1,1,1002.39,0
605,Taipei,Female,64,2,129555.7,1,1,0,13601.79,0
667,Tainan,Male,38,1,87202.38,1,1,0,77866.91,0
688,Taichung,Male,26,8,146133.39,1,1,0,175296.76,0
727,Tainan,Female,31,0,0,1,1,1,121751.04,1
754,Tainan,Male,39,6,170184.99,2,1,1,89593.26,0
612,Taichung,Female,62,8,140745.33,1,1,1,193437.89,1
546,Tainan,Male,42,7,139070.51,1,1,0,86945,0
673,Tainan,Female,37,8,0,2,1,0,183318.79,0
593,Taipei,Male,35,9,114193.24,1,1,1,71154.1,0
656,Tainan,Female,40,10,167878.5,1,0,0,151887.16,0
535,Taichung,Female,53,5,141616.55,2,1,0,75888.65,0
678,Taichung,Male,36,3,145747.67,2,0,0,89566.74,0
477,Tainan,Female,48,2,129120.64,1,0,0,26475.79,0
850,Tainan,Male,35,7,110349.82,1,0,1,126355.8,0
427,Taipei,Male,29,1,141325.56,1,1,0,93839.3,0
752,Taipei,Male,49,2,78653.84,1,1,1,7698.6,0
649,Taipei,Male,47,1,0,2,1,0,145593.85,0
799,Tainan,Female,28,3,142253.65,1,1,1,45042.56,0
589,Taipei,Female,61,1,0,1,1,1,61108.56,1
583,Taichung,Female,54,6,115988.86,1,1,1,57553.98,1
839,Tainan,Female,33,10,75592.43,1,1,1,62674.42,0
540,Taichung,Male,44,3,164113.04,2,1,0,12120.79,0
850,Taipei,Male,31,6,67996.23,2,0,1,50129.87,1
696,Tainan,Female,51,5,0,2,1,1,55022.43,0
660,Tainan,Female,33,1,0,2,0,1,117834.91,0
682,Taipei,Male,48,1,138778.15,1,0,0,168840.23,0
744,Taipei,Female,43,10,147832.15,1,0,0,24234.11,0
785,Taipei,Female,36,4,135438.4,1,0,1,190627.01,0
752,Tainan,Male,48,5,116060.08,1,1,1,156618.38,1
706,Taipei,Female,29,5,112564.62,1,1,1,42334.38,0
583,Taipei,Female,27,1,125406.58,1,1,0,110784.42,0
660,Taichung,Female,39,5,135134.99,1,1,1,173683,1
819,Taipei,Female,39,9,133102.92,1,1,1,27046.46,1
673,Taipei,Female,34,8,42157.08,1,1,1,20598.59,1
752,Taipei,Female,30,3,0,2,1,0,104991.28,0
578,Taipei,Male,38,7,82259.29,1,1,1,8996.97,0
438,Taipei,Female,36,4,0,2,1,1,64420.5,0
652,Taipei,Male,38,6,0,2,1,0,145700.22,0
629,Taipei,Female,49,4,0,2,1,0,196335.48,0
720,Taipei,Male,52,7,0,1,1,0,14781.12,0
668,Taipei,Male,42,3,150461.07,1,1,1,108139.23,0
459,Taichung,Male,48,4,133994.52,1,1,0,19287.06,1
729,Tainan,Male,31,8,164870.81,2,1,0,9567.39,0
498,Taichung,Male,25,8,121702.73,1,1,0,132210.49,0
549,Tainan,Male,25,6,193858.2,1,0,0,21600.11,0
601,Taichung,Female,54,1,131039.97,2,1,0,199661.5,0
544,Taipei,Male,64,9,113829.45,1,1,0,124341.49,0
751,Taipei,Female,30,6,0,2,1,1,15766.1,0
632,Taichung,Female,41,3,81877.38,1,1,0,33642.21,0
694,Tainan,Male,57,8,116326.07,1,1,0,117704.65,0
678,Taipei,Male,31,2,0,2,1,0,58803.28,0
695,Taipei,Male,46,4,0,2,1,0,137537.22,0
661,Taipei,Female,41,1,0,2,0,0,131300.68,0
661,Taipei,Male,33,9,0,2,1,0,84174.81,0
559,Taipei,Female,31,3,127070.73,1,0,0,160941.78,0
503,Taipei,Male,29,3,0,2,1,0,143954.99,0
695,Tainan,Male,46,3,122549.64,1,1,0,56297.85,0
640,Taipei,Female,42,5,176099.13,1,1,0,8404.73,0
624,Taichung,Female,48,3,122388.38,2,0,1,30020.09,0
667,Taipei,Male,42,9,0,2,0,0,58137.42,0
642,Taipei,Male,26,0,0,1,0,1,47472.68,0
640,Tainan,Female,32,6,118879.35,2,1,0,19131.71,0
529,Tainan,Male,35,5,0,2,1,0,187288.5,0
563,Taipei,Female,39,5,0,2,1,0,17603.81,0
593,Tainan,Female,38,4,88736.44,2,1,1,67020.03,0
739,Taichung,Male,45,7,102703.62,1,0,0,147802.94,1
788,Tainan,Female,70,1,0,2,1,0,41610.62,0
684,Tainan,Female,38,3,0,2,1,1,44255.65,0
482,Taipei,Male,55,5,97318.25,1,0,0,78416.14,0
591,Tainan,Male,58,5,128468.69,1,0,0,137254.55,0
651,Taichung,Female,41,4,133432.59,1,0,0,151303.48,0
749,Taichung,Female,40,8,141782.57,2,0,1,86333.63,0
583,Taipei,Male,24,9,135125.28,1,0,1,89801.9,0
661,Tainan,Male,42,2,178820.91,1,0,1,29358.57,1
715,Taipei,Female,31,2,112212.14,2,1,0,181600.72,0
769,Taichung,Female,45,5,126674.81,1,1,1,124118.71,1
625,Taipei,Female,51,7,136294.97,1,1,1,38867.46,1
641,Taipei,Female,36,5,66392.64,1,1,1,31106.67,0
716,Taichung,Male,27,1,122552.34,2,1,1,67611.36,0
767,Taipei,Male,43,1,76408.85,2,1,1,77837.63,0
745,Taichung,Male,36,8,145071.24,1,0,1,6078.46,0
589,Taipei,Male,34,6,0,2,1,0,177896.92,0
796,Taipei,Female,45,2,109730.22,1,1,0,123882.73,0
664,Taipei,Male,57,6,0,2,1,0,15304.08,0
445,Tainan,Male,62,1,64119.38,1,1,0,76569.64,1
543,Taichung,Female,57,1,106138.33,2,1,0,120657.32,1
746,Tainan,Male,36,2,0,2,1,0,16436.56,0
742,Taichung,Male,33,0,181656.51,1,1,0,107667.91,0
750,Taipei,Female,32,5,0,2,1,1,95611.47,0
669,Taipei,Male,30,7,95128.86,1,0,1,19799.26,0
594,Tainan,Female,49,2,126615.94,2,0,0,123214.74,0
574,Tainan,Male,36,1,0,2,0,0,71709.12,0
659,Taichung,Male,36,2,76190.48,2,1,0,149066.14,0
750,Taichung,Male,40,5,168286.81,3,1,1,20451.99,1
626,Taichung,Male,35,4,88109.81,1,1,0,32825.5,0
620,Taipei,Male,42,4,0,2,1,1,6232.31,0
580,Taipei,Female,35,8,0,2,0,0,10357.03,0
686,Taipei,Female,34,3,123971.51,2,1,1,147794.63,0
540,Taipei,Male,48,0,148116.48,1,0,1,116973.48,0
634,Taichung,Male,35,6,116269.01,1,1,1,129964.94,0
632,Tainan,Male,38,1,120599.21,1,1,1,92816.86,0
501,Taipei,Female,41,3,144260.5,1,1,1,172114.67,0
650,Tainan,Female,25,3,86605.5,3,1,1,16649.31,1
786,Taipei,Male,34,9,0,2,1,1,144517.19,0
554,Taichung,Female,37,4,58629.97,1,0,1,182038.6,0
701,Tainan,Female,42,5,0,2,0,1,24210.56,0
474,Taipei,Male,45,10,0,2,0,1,172175.9,0
621,Taipei,Female,43,5,0,1,1,0,47578.45,0
672,Tainan,Female,56,2,209767.31,2,1,0,150694.42,1
459,Tainan,Female,42,6,129634.25,2,1,0,177683.02,1
669,Taipei,Male,23,1,0,2,0,1,66088.83,0
776,Taipei,Female,38,2,169824.46,1,1,1,169291.7,0
694,Taipei,Male,36,3,97530.25,1,1,0,117140.41,0
787,Taipei,Female,42,10,145988.65,2,1,0,79510.37,0
580,Taipei,Male,37,9,0,2,0,0,77108.66,0
711,Taipei,Female,25,7,0,3,1,0,9679.28,0
673,Taipei,Female,40,5,137494.28,1,1,1,81753.92,0
499,Taipei,Female,57,1,0,1,0,1,131372.38,1
591,Taipei,Male,24,6,147360,1,1,0,25310.82,0
769,Taipei,Female,25,10,0,2,0,1,187925.75,0
657,Tainan,Male,31,3,125167.02,1,0,1,98820.39,0
738,Taichung,Male,43,9,121152.05,2,1,1,64166.7,1
545,Taichung,Female,60,7,128981.07,1,0,0,176924.21,1
497,Taipei,Male,47,6,0,1,1,0,90055.08,0
816,Tainan,Male,67,6,151858.98,1,1,0,72814.31,0
525,Taipei,Male,36,2,114628.4,1,0,0,168290.06,0
725,Taipei,Male,46,6,0,2,1,1,161767.38,0
692,Taipei,Female,28,8,95059.02,2,1,1,44420.18,0
618,Taipei,Female,24,7,128736.39,1,0,0,37147.61,0
546,Taipei,Male,24,8,156325.38,1,1,0,125381.02,0
635,Taipei,Male,29,7,105405.97,1,1,0,149853.89,0
611,Taipei,Female,49,2,88915.37,3,0,1,161435.02,1
650,Taipei,Male,60,8,0,2,1,0,102925.76,0
606,Taipei,Male,40,5,0,2,1,0,70899.27,0
844,Taipei,Male,18,2,160980.03,1,0,1,145936.28,0
450,Tainan,Female,46,5,177619.71,1,1,1,54227.06,0
727,Tainan,Male,38,2,62276.99,1,1,0,59280.79,0
460,Taichung,Male,46,4,127559.97,2,1,0,126952.5,0
649,Taipei,Male,41,0,0,2,0,0,130567.02,0
758,Taichung,Female,47,9,95523.16,1,1,1,73294.48,0
490,Taipei,Female,35,7,107749.03,1,1,0,3937.37,0
815,Taichung,Male,37,2,110777.26,2,1,1,2383.59,0
838,Tainan,Female,39,5,166733.92,2,1,1,14279.44,0
803,Taipei,Male,31,9,157120.86,2,1,1,141300.53,0
664,Taichung,Female,36,2,127160.78,2,1,1,78140.75,0
736,Tainan,Female,28,2,0,2,1,0,117431.1,0
633,Taipei,Female,37,9,156091.97,1,1,1,72008.61,0
664,Taipei,Male,58,5,98668.18,1,1,0,60887.58,0
600,Taipei,Female,43,5,134022.06,1,1,1,194764.83,0
693,Taipei,Female,35,5,124151.09,1,1,1,88705.14,1
663,Taichung,Female,36,6,77253.5,1,0,1,35817.97,1
742,Taichung,Female,21,1,114292.48,1,1,1,31520.4,0
710,Taichung,Male,43,2,140080.32,3,1,0,157908.19,1
710,Tainan,Female,27,2,135277.96,1,1,1,142200.15,0
700,Taipei,Female,82,2,0,2,0,0,182055.36,0
720,Taichung,Male,60,9,115920.62,2,0,1,157552.08,1
684,Tainan,Male,41,2,119782.72,2,0,1,120284.67,0
531,Taipei,Female,63,1,114715.71,1,0,0,24506.95,1
742,Taichung,Female,36,2,129748.54,2,0,1,47271.61,1
717,Taipei,Male,31,4,129722.57,1,0,1,41176.6,0
589,Taipei,Male,32,2,0,2,0,0,9468.64,0
767,Taipei,Male,36,3,139180.2,1,0,1,123880.19,0
636,Taichung,Male,49,6,113599.74,2,1,1,158887.09,1
648,Taipei,Male,33,7,134944,1,1,0,117036.38,0
622,Taichung,Female,58,7,116922.25,1,1,1,120415.61,1
692,Tainan,Male,28,9,118945.09,1,0,1,16064.25,1
754,Taipei,Male,28,8,0,2,1,0,52615.62,0
679,Tainan,Female,35,8,119182.73,1,0,1,121210.09,0
639,Taipei,Male,27,8,0,2,1,1,192247.35,0
774,Taipei,Female,28,1,71264.02,2,0,0,68759.57,0
517,Taipei,Male,41,2,0,2,0,0,75937.47,0
571,Taipei,Female,35,8,0,2,0,1,84569.13,0
747,Taichung,Male,58,7,116313.57,1,1,0,190696.35,1
792,Tainan,Male,36,5,92140.15,1,0,0,67468.67,0
688,Taipei,Male,26,1,0,2,1,0,104435.94,0
714,Taichung,Male,42,2,177640.09,1,0,0,47166.55,0
562,Tainan,Female,35,0,0,2,1,1,119899.52,0
704,Tainan,Male,48,8,167997.6,1,1,0,173498.45,0
698,Taipei,Male,36,2,82275.35,2,1,0,93249.26,0
611,Taipei,Male,49,3,0,2,1,0,142917.54,0
850,Taichung,Female,48,6,111962.99,1,1,1,111755.8,0
743,Taichung,Female,34,1,131736.88,1,1,0,108543.21,0
654,Taipei,Male,29,1,0,1,1,1,180345.44,0
761,Taichung,Male,36,8,108239.11,2,0,1,99444.02,0
702,Taipei,Female,46,9,98444.19,1,0,0,109563.28,0
488,Taichung,Male,32,3,114540.38,1,1,1,92568.07,0
683,Taipei,Female,35,6,187530.66,2,1,0,37976.36,0
601,Taichung,Female,42,9,133636.16,1,0,0,103315.74,0
605,Taipei,Male,52,7,0,2,1,0,173952.5,0
671,Taichung,Female,44,0,84745.03,2,0,0,34673.98,0
614,Taichung,Female,31,7,120599.38,2,1,0,46163.44,0
511,Tainan,Female,29,9,0,2,0,0,140676.98,0
850,Taipei,Male,39,4,127771.35,2,0,0,151738.54,0
790,Tainan,Female,46,9,0,1,0,1,14679.81,1
793,Taipei,Female,33,0,0,1,0,1,175544.02,0
628,Taipei,Male,69,5,0,2,1,0,181964.6,0
598,Taichung,Male,53,10,167772.96,1,1,0,136886.86,0
657,Taipei,Female,37,6,95845.6,1,1,1,122218.23,0
618,Taipei,Female,35,10,0,2,1,1,180439.75,0
681,Tainan,Male,65,7,134714.7,2,0,0,190419.81,0
516,Tainan,Female,33,3,0,2,1,0,58685.59,0
421,Taichung,Male,28,8,122384.22,3,1,0,89017.38,1
700,Taipei,Female,26,2,0,2,0,1,50051.42,0
745,Taipei,Male,25,5,157993.15,2,1,1,146041.45,0
696,Taipei,Male,29,8,0,2,1,1,191166.09,0
580,Taichung,Female,42,2,123331.36,1,0,1,103516.08,1
497,Tainan,Male,27,9,75263.16,1,1,0,164825.04,0
720,Taipei,Female,43,6,137824.03,2,1,1,172557.77,0
659,Taichung,Male,36,4,132578.92,2,1,1,84320.94,0
841,Taipei,Female,36,5,156021.31,1,0,1,122662.98,0
642,Tainan,Male,34,8,0,1,1,1,72085.1,0
732,Tainan,Female,69,9,137453.43,1,0,0,110932.24,1
600,Tainan,Male,36,4,0,2,1,1,143635.36,0
464,Taichung,Male,33,8,164284.72,2,1,0,3710.34,0
680,Taipei,Female,47,5,0,2,1,0,179843.33,0
758,Tainan,Male,56,1,0,2,1,0,10643.38,0
630,Taichung,Female,31,2,112373.49,2,1,0,131167.98,0
577,Taipei,Female,39,10,0,2,1,1,10553.31,0
684,Taipei,Female,34,6,0,2,1,0,130928.22,0
708,Tainan,Female,41,5,0,1,0,0,157003.99,0
732,Taichung,Female,29,1,154333.82,1,1,0,138527.56,0
634,Taichung,Male,37,3,111432.77,2,1,0,167032.49,0
633,Taipei,Female,30,6,0,2,0,1,41642.29,0
559,Taipei,Male,34,2,137390.11,2,1,1,9677,0
694,Tainan,Female,37,3,0,2,1,0,147012.22,0
686,Taichung,Female,56,5,111642.08,1,1,0,80553.87,0
553,Tainan,Female,48,3,0,1,0,0,30730.95,1
507,Taipei,Male,36,4,83543.37,1,0,1,140134.43,0
732,Taichung,Male,50,6,145338.76,1,0,1,91936.1,1
818,Taipei,Female,31,1,186796.37,1,0,1,178252.63,0
660,Taichung,Male,35,8,58641.43,1,0,0,198674.08,0
773,Tainan,Female,41,5,0,1,1,1,28266.9,1
640,Taipei,Male,44,3,137148.68,1,1,1,92381.01,0
505,Taipei,Male,49,7,80001.23,1,0,1,135180.11,0
714,Taichung,Male,21,6,86402.52,2,0,1,27330.59,0
468,Taipei,Female,42,5,0,2,1,1,125305.34,0
611,Tainan,Male,51,1,122874.74,1,1,0,149648.45,0
705,Taipei,Male,25,0,97544.29,1,0,0,59887.15,0
646,Taichung,Male,46,1,170826.55,2,1,1,45041.32,0
667,Taichung,Female,48,1,97133.92,2,0,1,113316.77,1
511,Taichung,Female,41,8,153895.65,1,1,0,39087.42,0
653,Taipei,Female,43,6,0,2,1,0,7330.59,0
675,Taipei,Female,57,8,0,2,0,0,95463.29,0
523,Tainan,Male,32,4,0,2,1,1,167848.02,0
567,Taichung,Female,49,5,134956.02,1,1,1,93953.84,1
741,Tainan,Male,39,7,143637.58,2,0,0,174227.66,0
456,Tainan,Male,32,9,147506.25,1,1,0,135399.21,0
598,Taipei,Male,64,1,0,2,1,1,195635.3,1
667,Taipei,Male,43,8,190227.46,1,1,1,97508.04,1
548,Taipei,Female,32,2,172448.77,1,1,1,188083.77,1
725,Taipei,Male,41,7,113980.21,1,1,0,116704.25,0
717,Taipei,Male,53,6,0,2,0,0,97614.87,0
594,Taipei,Male,38,4,0,2,0,1,186884.04,0
678,Taichung,Female,25,10,76968.12,2,0,0,131501.72,0
545,Taipei,Male,38,1,88293.13,2,1,0,24302.95,0
636,Taipei,Female,48,1,170833.46,1,1,1,110510.28,1
603,Taichung,Male,44,6,108122.39,2,1,1,108488.33,1
435,Taipei,Male,36,4,0,1,1,0,197015.2,0
535,Taipei,Female,40,8,0,1,1,0,27689.77,0
629,Taichung,Female,45,7,129818.39,3,1,1,9217.55,1
722,Taipei,Female,35,2,163943.89,2,1,0,15068.18,0
561,Taipei,Male,28,7,0,2,1,1,7797.01,0
645,Taipei,Female,38,5,101430.3,2,0,0,4400.32,0
501,Taipei,Female,39,9,117301.66,1,0,1,182025.95,0
502,Taichung,Female,32,1,173340.83,1,0,0,122763.95,0
652,Tainan,Female,42,4,0,2,1,0,38152.01,0
574,Taipei,Female,33,3,134348.57,1,1,1,63163.99,0
518,Taipei,Female,45,9,105525.65,2,1,0,73418.29,0
749,Taipei,Female,60,6,0,1,1,1,17978.68,1
679,Taipei,Female,43,4,0,3,1,1,115136.51,1
565,Taipei,Male,36,6,106192.1,1,1,1,149575.59,0
643,Taipei,Female,45,4,45144.43,1,1,1,60917.24,1
515,Taipei,Male,65,7,92113.61,1,1,0,142548.33,0
521,Taipei,Male,25,7,0,2,1,0,157878.67,0
739,Tainan,Male,38,0,128366.44,1,1,1,12796.43,0
585,Taipei,Male,42,2,0,2,1,0,18657.77,0
733,Taichung,Male,74,3,106545.53,1,1,0,134589.58,0
542,Taipei,Female,43,8,145618.37,1,0,0,10350.74,0
788,Tainan,Male,37,8,141541.25,1,0,1,66013.27,0
435,Taichung,Male,32,2,57017.06,2,1,0,5907.11,0
577,Taipei,Male,42,9,0,1,1,1,74077.91,0
703,Taipei,Female,51,3,0,3,1,0,77294.56,1
728,Taichung,Female,35,8,125884.95,2,1,1,54359.02,1
728,Taichung,Male,32,5,61825.5,1,1,0,156124.93,0
718,Taipei,Male,35,8,0,2,1,1,94820.85,0
621,Taipei,Female,40,6,0,1,1,1,155155.25,0
523,Taipei,Female,40,2,102967.41,1,1,1,128702.1,1
657,Taichung,Male,25,2,171770.55,1,1,1,22745.5,0
